currency,discount,ean,endTime,lastUpdate,newPrice,originalPrice,percentDiscount,startTime,stock,stockUnit,categories,description,image,address,brand,coordinates,hours,name,id,type
DKK,6.0,3228022170113,2024-03-31 21:59:59+00:00,2024-03-22 09:18:31+00:00,19,25.0,24.0,2024-03-22 09:18:09+00:00,5.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",RUND BRIE PRÉSIDENT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/b0214ad069e655b987d76e2b939e02c9","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,11.0,5703985055434,2024-03-31 21:59:59+00:00,2024-03-22 09:18:31+00:00,39,50.0,22.0,2024-03-22 09:18:01+00:00,2.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Ost i skiver', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Sliced Cheese'}",GULD 45+ ML MAMMEN,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3841bfac-45b0-4274-88a7-86d5348ff9cc","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,15.0,5711953034077,2024-03-31 21:59:59+00:00,2024-03-22 09:18:31+00:00,10,25.0,60.0,2024-03-22 09:17:51+00:00,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Ost i skiver', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Sliced Cheese'}",45+ ML M/KOMMEN RIBERHUS,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/image","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,5.0,3038910004471,2024-03-31 21:59:59+00:00,2024-03-22 09:20:00+00:00,15,20.0,25.0,2024-03-22 09:18:35+00:00,3.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",SAINT MORGAN PRESIDENT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/9a6e194a7a03aa1aa71877936c541c13","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,6.0,5000246727377,2024-03-31 21:59:59+00:00,2024-03-22 09:20:00+00:00,19,25.0,24.0,2024-03-22 09:18:26+00:00,10.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Specialost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese Specialities'}",LAGRET CHEDDAR CASTELLO,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/bb150ea0-6b24-4558-b3f7-b6daf5610da5","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,3.0,5705425003517,2024-03-31 21:59:59+00:00,2024-03-22 09:20:00+00:00,7,10.0,30.0,2024-03-22 09:19:08+00:00,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Hytteost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cottage Cheese'}",ØKO HYTTEOST 4%,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f1f987e113a22d2de14ea76a95b8b15a","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,5.0,5712875464133,2024-03-31 21:59:59+00:00,2024-03-22 09:20:00+00:00,5,10.0,50.0,2024-03-22 09:19:23+00:00,13.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",SKIMMEL BLÅ 31% LAZUR,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/40927f32d0d59eef0a8781435faa9361","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,9.0,5900857009964,2024-03-31 21:59:59+00:00,2024-03-22 09:20:00+00:00,11,20.0,45.0,2024-03-22 09:18:51+00:00,2.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Specialost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese Specialities'}",OPAL CHEESEMAKER,,"{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,6.0,5900857012612,2024-03-31 21:59:59+00:00,2024-03-22 09:20:00+00:00,14,20.0,30.0,2024-03-22 09:19:00+00:00,5.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Specialost', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Cheese Specialities'}",SAFIR 15MD 180G CMT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/c9301409c6bb56f77107ff53442d6933","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,3.0,7310867941518,2024-03-31 21:59:59+00:00,2024-03-22 09:20:00+00:00,11,14.0,21.43,2024-03-22 09:19:40+00:00,5.0,each,"{'da': 'Mejeri & køl>Mejeri>Yoghurt & syrnede mælkeprodukter>Skyr', 'en': 'Dairy And Cold Storage>Dairy>Yoghurt Soured Milk Products>Skyr'}",SKYR VANILJE STAY STRONG,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/d208b56b3f893f4d236eb0ef89daf654","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,25.0,3176582057392,2024-04-30 21:59:59+00:00,2024-03-22 09:21:44+00:00,15,40.0,62.5,2024-03-22 09:21:16+00:00,14.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",BRIE ROND 50% SAINT BENOIT,,"{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,2.0,5713300040274,2024-03-23 22:59:59+00:00,2024-03-22 09:21:44+00:00,3,5.0,40.0,2024-03-22 09:20:59+00:00,11.0,each,{},POUCH JORDBÆR HAPPY ZOO,,"{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,5.0,3228024210206,2024-03-31 21:59:59+00:00,2024-03-22 09:22:33+00:00,15,20.0,25.0,2024-03-22 09:21:29+00:00,8.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",L'OVALE BRIE PRESIDENT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/f306a849de87f093026fa4dc1b9cd3ea","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,9.0,5703855100936,2024-03-31 21:59:59+00:00,2024-03-22 09:22:33+00:00,21,30.0,30.0,2024-03-22 09:21:56+00:00,4.0,each,{},GRATINERINGSMIX REVET,,"{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,4.0,5704025022287,2024-03-31 21:59:59+00:00,2024-03-22 09:22:33+00:00,14,18.0,22.22,2024-03-22 09:21:48+00:00,4.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",FRANSK BRIE MON AMI,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/0dd5e45c-7970-4c21-9681-e9fe8503d3fd","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,4.0,5704025026445,2024-03-31 21:59:59+00:00,2024-03-22 09:22:33+00:00,14,18.0,22.22,2024-03-22 09:21:41+00:00,5.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",FRANSK CAMEMBER MON AMI,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/3f668068-8482-45a8-a3df-58f218fa6bb5","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,2.0,5900531001222,2024-03-31 21:59:59+00:00,2024-03-22 09:22:33+00:00,6,8.0,25.0,2024-03-22 09:22:05+00:00,1.0,each,{},BLÅBÆR HYTTEOST PIATNICA,,"{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,5.0,5907070001096,2024-03-31 21:59:59+00:00,2024-03-22 09:22:33+00:00,5,10.0,50.0,2024-03-22 09:22:15+00:00,1.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",BLÅ SKIMMEL 31% LAZUR,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/89c7f9731dc18fdc62edb6d890e90bad","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
DKK,9.0,3073780865678,2024-03-31 21:59:59+00:00,2024-03-22 09:22:56+00:00,26,35.0,25.71,2024-03-22 09:22:28+00:00,8.0,each,"{'da': 'Mejeri & køl>Mejeri>Ost>Skimmelost & brie', 'en': 'Dairy And Cold Storage>Dairy>Cheese>Blue Cheese Brie'}",PORT SALUT,"https://digitalassets.sallinggroup.com/image/upload/e_trim/c_limit,e_sharpen:80,f_auto,q_auto,w_400,h_400/a4845f29-d24d-4172-be01-99f7ea865c8f","{'city': 'Aarhus', 'country': 'DK', 'extra': None, 'street': 'Thorvaldsensgade 22', 'zip': '8000'}",netto,"[10.19654, 56.15667]","[{'date': '2024-03-22', 'type': 'store', 'open': '2024-03-22T07:00:00', 'close': '2024-03-22T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.18, 0.21, 0.22, 0.25, 0.42, 0.41, 0.42, 0.51, 0.6, 0.68, 0.69, 0.67, 0.45, 0.35, 0.29, 0.46, 0.01]}, {'date': '2024-03-23', 'type': 'store', 'open': '2024-03-23T07:00:00', 'close': '2024-03-23T23:00:00', 'closed': False, 'customerFlow': [0, 0, 0, 0, 0, 0, 0, 0.1, 0.16, 0.28, 0.36, 0.5, 0.51, 0.51, 0.59, 0.54, 0.6, 0.67, 0.63, 0.45, 0.34, 0.31, 0.39, 0.01]}]",Netto Thorvaldsensgade,100d809a-cec0-43b3-a9b4-83564cf71d35,Point
